game_id,team_abbreviation_home,season_fg_pct_home,season_3pt_pct_home,season_tov_avg_home,season_ast_avg_home,season_ast_tov_pct_home,season_avg_fta_game_home,season_ft_pct_game_home,team_abbreviation_away,season_fg_pct_away,season_3pt_pct_away,season_tov_avg_away,season_ast_avg_away,season_ast_tov_pct_away,season_avg_fta_game_away,season_ft_pct_game_away,off_1,off_1_num_games,off_1_avg_fta,off_1_avg_pts_per_game,off_1_avg_score_diff,off_1_avg_pbp,off_2,off_2_num_games,off_2_avg_fta,off_2_avg_pts_per_game,off_2_avg_score_diff,off_2_avg_pbp,off_3,off_3_num_games,off_3_avg_fta,off_3_avg_pts_per_game,off_3_avg_score_diff,off_3_avg_pbp,total_game_points,matchup_fg_pct,matchup_3pt_pct,matchup_tov_avg,matchup_ast_avg,matchup_ast_tov_pct,matchup_avg_fta_game,matchup_ft_pct_game
0022200702,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,OKC,0.4517317073170732,0.34553658536585363,12.951219512195122,23.51219512195122,1.8154425612052731,23.146341463414632,0.8266341463414633,John_Butler,41,47.48780487804878,229.4878048780488,13,471,Justin_Van Duyne,49,43.10204081632653,225.53061224489795,11,460,Sean_Wright,52,47.76923076923077,228.65384615384616,10,461,200.0,0.93975,0.78825,26.75,53.25,1.9906542056074767,51.75,1.5070000000000001
0022200768,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,NOP,0.47868292682926816,0.3484878048780488,14.585365853658537,25.926829268292682,1.7775919732441472,24.073170731707318,0.79190243902439,Curtis_Blair,52,45.57692307692308,228.30769230769232,8,457,J.T._Orr,35,48.91428571428571,230.77142857142857,12,473,Josh_Tiven,48,48.583333333333336,227.39583333333334,9,465,235.0,0.9525,0.6425,28.25,50.5,1.7876106194690264,49.0,1.545
0022200783,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,GSW,0.4776097560975609,0.3785853658536586,16.829268292682926,29.170731707317074,1.7333333333333334,20.29268292682927,0.8229512195121951,Mitchell_Ervin,58,51.3448275862069,235.63793103448276,10,475,Eric_Lewis,53,49.9811320754717,226.39622641509433,11,468,Brandon_Schwab,31,44.41935483870968,228.90322580645162,11,466,251.0,0.975,0.742,32.333333333333336,58.0,1.7938144329896908,42.333333333333336,1.6520000000000001
0022200820,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,MIN,0.4970731707317073,0.3717804878048781,15.048780487804878,26.26829268292683,1.7455429497568882,23.926829268292682,0.739390243902439,Marc_Davis,50,47.06,227.22,11,468,Tre_Maddox,48,42.979166666666664,223.77083333333334,12,462,Phenizee_Ransom,36,45.611111111111114,230.52777777777777,12,465,258.0,1.0382500000000001,0.7182499999999999,30.75,57.25,1.8617886178861789,54.0,1.56
0022200881,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,DAL,0.47526829268292675,0.3776585365853659,12.75609756097561,23.48780487804878,1.841300191204589,24.634146341463413,0.7550243902439022,Brent_Barnaky,50,44.72,227.88,12,464,Bill_Kennedy,57,48.29824561403509,230.01754385964912,10,470,Brett_Nansel,48,47.666666666666664,230.02083333333334,10,464,227.0,0.9975,0.75525,27.75,53.75,1.936936936936937,45.0,1.5270000000000001
0022200918,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,LAC,0.4767804878048779,0.3756829268292683,13.634146341463415,23.658536585365855,1.7352415026833632,24.365853658536587,0.7904878048780487,Mousa_Dagher,40,46.575,229.0,9,463,Jacyn_Goble,46,49.82608695652174,230.1086956521739,13,464,Zach_Zarba,56,44.25,230.14285714285714,11,463,258.0,0.9720000000000001,0.69575,23.0,51.0,2.217391304347826,50.75,1.48825
0022200952,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,MEM,0.46419512195121954,0.3471951219512195,14.292682926829269,25.48780487804878,1.7832764505119454,24.414634146341463,0.7327804878048779,Brent_Barnaky,50,44.72,227.88,12,464,Dedric_Taylor,52,46.48076923076923,229.48076923076923,10,469,James_Williams,51,42.78431372549019,228.45098039215685,13,460,210.0,0.8666666666666666,0.6006666666666667,27.0,50.666666666666664,1.876543209876543,43.333333333333336,1.5026666666666666
0022200975,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,TOR,0.45341463414634153,0.3356585365853658,11.707317073170731,24.073170731707318,2.05625,22.048780487804876,0.7891951219512193,Nick_Buchert,49,48.46938775510204,227.77551020408163,9,465,Scott_Foster,47,46.638297872340424,233.2127659574468,10,467,Robert_Hussey,25,47.04,230.04,13,454,231.0,1.04,0.702,27.0,56.5,2.0925925925925926,42.5,1.6789999999999998
0022200989,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,CHI,0.4866829268292681,0.3502439024390244,13.21951219512195,24.024390243902438,1.8173431734317342,21.390243902439025,0.7831707317073172,Marc_Davis,50,47.06,227.22,11,468,Simone_Jelks,6,39.0,217.0,13,457,Rodney_Mott,41,43.63414634146341,225.26829268292684,11,464,213.0,1.0154999999999998,0.731,27.5,54.5,1.981818181818182,37.5,1.5155
0022201014,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,BKN,0.49090243902439024,0.37502439024390233,13.853658536585366,25.073170731707318,1.8098591549295775,22.902439024390244,0.8030243902439024,John_Butler,41,47.48780487804878,229.4878048780488,13,471,Brian_Forte,53,46.81132075471698,227.96226415094338,9,468,Ed_Malloy,38,45.921052631578945,232.60526315789474,11,459,242.0,0.994,0.819,27.0,58.0,2.1481481481481484,38.5,1.7115
0022201126,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,PHI,0.4954146341463414,0.3837560975609756,13.731707317073171,24.634146341463413,1.7939609236234457,25.170731707317074,0.8302439024390246,John_Conley,32,47.84375,230.625,9,463,Pat_Fraher,48,49.958333333333336,229.02083333333334,7,477,Michael_Smith,42,45.142857142857146,228.16666666666666,12,462,227.0,1.0245,0.7685,24.0,55.5,2.3125,44.0,1.577
0022201147,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,NOP,0.47868292682926816,0.3484878048780488,14.585365853658537,25.926829268292682,1.7775919732441472,24.073170731707318,0.79190243902439,Mitchell_Ervin,58,51.3448275862069,235.63793103448276,10,475,Mark_Lindsay,22,49.27272727272727,232.95454545454547,10,465,Leon_Wood,41,46.951219512195124,225.4878048780488,10,475,195.0,0.9525,0.6425,28.25,50.5,1.7876106194690264,49.0,1.545
0022201175,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,GSW,0.4776097560975609,0.3785853658536586,16.829268292682926,29.170731707317074,1.7333333333333334,20.29268292682927,0.8229512195121951,John_Goble,49,42.89795918367347,225.14285714285714,10,466,Lauren_Holtkamp,28,47.32142857142857,236.39285714285714,14,473,Tre_Maddox,48,42.979166666666664,223.77083333333334,12,462,222.0,0.975,0.742,32.333333333333336,58.0,1.7938144329896908,42.333333333333336,1.6520000000000001
0022201227,DEN,0.5148048780487806,0.38782926829268294,14.170731707317072,29.902439024390244,2.1101549053356283,24.170731707317074,0.735780487804878,SAC,0.4808292682926828,0.3563414634146342,13.926829268292684,26.609756097560975,1.9106830122591945,24.463414634146343,0.7893170731707317,Cheryl_Flores,33,44.45454545454545,225.54545454545453,13,462,Scott_Foster,47,46.638297872340424,233.2127659574468,10,467,Dedric_Taylor,52,46.48076923076923,229.48076923076923,10,469,204.0,1.0013333333333334,0.6796666666666665,30.666666666666668,55.333333333333336,1.8043478260869565,41.0,1.5783333333333331
0022200003,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,ORL,0.45746341463414636,0.33036585365853655,15.097560975609756,21.75609756097561,1.4410339256865912,24.317073170731707,0.7816341463414636,Sean_Corbin,37,49.729729729729726,234.40540540540542,10,469,Mousa_Dagher,40,46.575,229.0,9,463,David_Guthrie,50,46.88,229.88,11,468,222.0,0.90675,0.7665,31.0,50.5,1.6290322580645162,58.75,1.518
0022200057,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,ATL,0.48609756097560974,0.3593414634146342,13.195121951219512,24.682926829268293,1.8706099815157116,22.853658536585368,0.8167804878048782,Robert_Hussey,25,47.04,230.04,13,454,Natalie_Sago,48,48.0,228.8125,11,472,Ben_Taylor,56,48.32142857142857,230.375,12,470,231.0,0.942,0.6885,21.75,46.75,2.1494252873563218,54.0,1.56275
0022200070,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,ATL,0.48609756097560974,0.3593414634146342,13.195121951219512,24.682926829268293,1.8706099815157116,22.853658536585368,0.8167804878048782,Brent_Barnaky,50,44.72,227.88,12,464,Curtis_Blair,52,45.57692307692308,228.30769230769232,8,457,Brett_Nansel,48,47.666666666666664,230.02083333333334,10,464,248.0,0.942,0.6885,21.75,46.75,2.1494252873563218,54.0,1.56275
0022200091,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,GSW,0.4776097560975609,0.3785853658536586,16.829268292682926,29.170731707317074,1.7333333333333334,20.29268292682927,0.8229512195121951,JB_DeRosa,52,50.69230769230769,232.51923076923077,10,480,Matt_Myers,37,47.0,228.32432432432432,9,470,Kevin_Scott,51,46.411764705882355,229.23529411764707,12,467,242.0,0.956,0.7755,27.5,53.5,1.9454545454545455,50.5,1.742
0022200120,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,CLE,0.48480487804878053,0.3671951219512195,12.902439024390244,24.317073170731707,1.88468809073724,22.0,0.7888780487804876,James_Capers,39,45.743589743589745,224.43589743589743,10,462,Derek_Richardson,21,47.904761904761905,226.52380952380952,10,454,Brandon_Schwab,31,44.41935483870968,228.90322580645162,11,466,200.0,0.89175,0.62225,32.75,42.75,1.3053435114503817,44.0,1.5314999999999999
0022200146,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,OKC,0.4517317073170732,0.34553658536585363,12.951219512195122,23.51219512195122,1.8154425612052731,23.146341463414632,0.8266341463414633,Brandon_Adair,44,43.95454545454545,223.0909090909091,10,462,Kevin_Cutler,46,46.52173913043478,228.30434782608697,10,462,Dedric_Taylor,52,46.48076923076923,229.48076923076923,10,469,215.0,0.8845,0.7030000000000001,27.0,44.5,1.6481481481481481,44.5,1.4395
0022200186,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,BOS,0.46819512195121954,0.3729756097560976,12.853658536585366,26.51219512195122,2.062618595825427,20.048780487804876,0.8114390243902441,Marat_Kogut,37,50.37837837837838,225.94594594594594,10,467,Phenizee_Ransom,36,45.611111111111114,230.52777777777777,12,465,Sean_Wright,52,47.76923076923077,228.65384615384616,10,461,225.0,0.93375,0.7375,22.5,49.25,2.188888888888889,43.5,1.59775
0022200199,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,TOR,0.45341463414634153,0.3356585365853658,11.707317073170731,24.073170731707318,2.05625,22.048780487804876,0.7891951219512193,Mousa_Dagher,40,46.575,229.0,9,463,Brian_Forte,53,46.81132075471698,227.96226415094338,9,468,Pat_Fraher,48,49.958333333333336,229.02083333333334,7,477,226.0,0.9057499999999999,0.6194999999999999,29.75,48.0,1.6134453781512605,61.5,1.4957500000000001
0022200295,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,CLE,0.48480487804878053,0.3671951219512195,12.902439024390244,24.317073170731707,1.88468809073724,22.0,0.7888780487804876,John_Goble,49,42.89795918367347,225.14285714285714,10,466,Dannica_Mosher,26,47.38461538461539,219.84615384615384,9,469,Ben_Taylor,56,48.32142857142857,230.375,12,470,196.0,0.89175,0.62225,32.75,42.75,1.3053435114503817,44.0,1.5314999999999999
0022200309,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,NYK,0.4618292682926829,0.35092682926829266,13.097560975609756,22.390243902439025,1.7094972067039107,25.170731707317074,0.7513902439024389,Scott_Foster,47,46.638297872340424,233.2127659574468,10,467,Lauren_Holtkamp,28,47.32142857142857,236.39285714285714,14,473,Scott_Twardoski,38,46.026315789473685,230.10526315789474,9,472,250.0,0.9597500000000001,0.6865,25.75,49.75,1.9320388349514563,52.75,1.48375
0022200325,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,DAL,0.47526829268292675,0.3776585365853659,12.75609756097561,23.48780487804878,1.841300191204589,24.634146341463413,0.7550243902439022,Pat_Fraher,48,49.958333333333336,229.02083333333334,7,477,Gediminas_Petraitis,53,48.283018867924525,230.56603773584905,10,473,Jenna_Reneau,3,38.333333333333336,239.66666666666666,8,464,256.0,1.014,0.7475,25.5,44.5,1.7450980392156863,56.5,1.2334999999999998
0022200347,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,MEM,0.46419512195121954,0.3471951219512195,14.292682926829269,25.48780487804878,1.7832764505119454,24.414634146341463,0.7327804878048779,Ed_Malloy,38,45.921052631578945,232.60526315789474,11,459,Ashley_Moyer-Gleich,50,47.34,234.36,10,462,Matt_Myers,37,47.0,228.32432432432432,9,470,234.0,0.8955,0.6975,31.0,53.5,1.7258064516129032,59.0,1.4144999999999999
0022200396,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,LAL,0.4816585365853659,0.3400731707317073,15.024390243902438,24.878048780487806,1.655844155844156,27.170731707317074,0.7864146341463417,Brian_Forte,53,46.81132075471698,227.96226415094338,9,468,Tyler_Ricks,6,42.0,222.33333333333334,7,456,Kevin_Scott,51,46.411764705882355,229.23529411764707,12,467,241.0,1.014,0.7374999999999999,25.0,57.5,2.3,58.0,1.6135
0022200429,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,SAC,0.4808292682926828,0.3563414634146342,13.926829268292684,26.609756097560975,1.9106830122591945,24.463414634146343,0.7893170731707317,Brandon_Adair,44,43.95454545454545,223.0909090909091,10,462,James_Capers,39,45.743589743589745,224.43589743589743,10,462,Scott_Wall,30,46.266666666666666,227.4,10,462,235.0,1.032,0.796,27.0,50.5,1.8703703703703705,59.0,1.6949999999999998
0022200447,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,BKN,0.49090243902439024,0.37502439024390233,13.853658536585366,25.073170731707318,1.8098591549295775,22.902439024390244,0.8030243902439024,Brent_Barnaky,50,44.72,227.88,12,464,Tyler_Ford,50,48.86,231.5,9,465,Jenna_Schroeder,26,45.96153846153846,226.15384615384616,7,452,245.0,1.0,0.7973333333333333,25.333333333333332,53.333333333333336,2.1052631578947367,49.0,1.7093333333333334
0022200461,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,UTA,0.47695121951219505,0.3408048780487804,15.0,26.4390243902439,1.7626016260162602,21.170731707317074,0.7928048780487805,Eric_Lewis,53,49.9811320754717,226.39622641509433,11,468,Suyash_Mehta,35,48.77142857142857,231.82857142857142,11,469,Leon_Wood,41,46.951219512195124,225.4878048780488,10,475,237.0,0.9995,0.867,24.5,52.0,2.122448979591837,46.0,1.5705
0022200499,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,LAC,0.4767804878048779,0.3756829268292683,13.634146341463415,23.658536585365855,1.7352415026833632,24.365853658536587,0.7904878048780487,Mitchell_Ervin,58,51.3448275862069,235.63793103448276,10,475,Brett_Nansel,48,47.666666666666664,230.02083333333334,10,464,Evan_Scott,32,46.6875,230.75,11,462,273.0,0.88,0.732,34.0,44.5,1.3088235294117647,55.5,1.62
0022200515,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,ORL,0.45746341463414636,0.33036585365853655,15.097560975609756,21.75609756097561,1.4410339256865912,24.317073170731707,0.7816341463414636,Nick_Buchert,49,48.46938775510204,227.77551020408163,9,465,John_Butler,41,47.48780487804878,229.4878048780488,13,471,Josh_Tiven,48,48.583333333333336,227.39583333333334,9,465,222.0,0.90675,0.7665,31.0,50.5,1.6290322580645162,58.75,1.518
0022200632,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,NOP,0.47868292682926816,0.3484878048780488,14.585365853658537,25.926829268292682,1.7775919732441472,24.073170731707318,0.79190243902439,Matt_Kallio,27,49.18518518518518,234.1851851851852,10,473,Gediminas_Petraitis,53,48.283018867924525,230.56603773584905,10,473,Sean_Wright,52,47.76923076923077,228.65384615384616,10,461,226.0,0.907,0.6205,31.0,43.5,1.403225806451613,46.5,1.502
0022200648,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,NYK,0.4618292682926829,0.35092682926829266,13.097560975609756,22.390243902439025,1.7094972067039107,25.170731707317074,0.7513902439024389,John_Conley,32,47.84375,230.625,9,463,Bill_Kennedy,57,48.29824561403509,230.01754385964912,10,470,Dedric_Taylor,52,46.48076923076923,229.48076923076923,10,469,221.0,0.9597500000000001,0.6865,25.75,49.75,1.9320388349514563,52.75,1.48375
0022200706,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,MIL,0.4671463414634146,0.36136585365853663,14.878048780487806,26.170731707317074,1.759016393442623,22.024390243902438,0.7321463414634146,Mitchell_Ervin,58,51.3448275862069,235.63793103448276,10,475,J.T._Orr,35,48.91428571428571,230.77142857142857,12,473,Josh_Tiven,48,48.583333333333336,227.39583333333334,9,465,280.0,0.9357500000000001,0.655,30.75,48.75,1.5853658536585367,53.75,1.63075
0022200743,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,HOU,0.4570000000000001,0.3209756097560976,16.24390243902439,23.0,1.4159159159159158,24.951219512195124,0.7547317073170732,Nate_Green,32,48.9375,225.65625,10,471,Courtney_Kirkland,51,46.0,224.92156862745097,11,468,Marat_Kogut,37,50.37837837837838,225.94594594594594,10,467,231.0,0.9385,0.6665,28.5,42.5,1.4912280701754386,65.0,1.4875
0022200769,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,WAS,0.4873658536585366,0.33775609756097574,14.073170731707316,24.878048780487806,1.7677642980935875,23.902439024390244,0.7558048780487806,Curtis_Blair,52,45.57692307692308,228.30769230769232,8,457,Tyler_Ford,50,48.86,231.5,9,465,Scott_Wall,30,46.266666666666666,227.4,10,462,236.0,0.9736666666666668,0.6716666666666667,26.0,45.333333333333336,1.7435897435897436,41.333333333333336,1.702
0022200794,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,PHX,0.46763414634146344,0.3651951219512195,13.878048780487806,27.682926829268293,1.9947275922671353,20.585365853658537,0.7938536585365854,Tyler_Ford,50,48.86,231.5,9,465,Jenna_Schroeder,26,45.96153846153846,226.15384615384616,7,452,Tom_Washington,15,45.13333333333333,233.73333333333332,10,449,216.0,0.9495,0.723,32.5,51.5,1.5846153846153845,47.5,1.4525000000000001
0022200808,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,BOS,0.46819512195121954,0.3729756097560976,12.853658536585366,26.51219512195122,2.062618595825427,20.048780487804876,0.8114390243902441,John_Conley,32,47.84375,230.625,9,463,Ashley_Moyer-Gleich,50,47.34,234.36,10,462,Ben_Taylor,56,48.32142857142857,230.375,12,470,210.0,0.93375,0.7375,22.5,49.25,2.188888888888889,43.5,1.59775
0022200903,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,TOR,0.45341463414634153,0.3356585365853658,11.707317073170731,24.073170731707318,2.05625,22.048780487804876,0.7891951219512193,John_Butler,41,47.48780487804878,229.4878048780488,13,471,JB_DeRosa,52,50.69230769230769,232.51923076923077,10,480,Sean_Wright,52,47.76923076923077,228.65384615384616,10,461,186.0,0.9057499999999999,0.6194999999999999,29.75,48.0,1.6134453781512605,61.5,1.4957500000000001
0022200934,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,CHI,0.4866829268292681,0.3502439024390244,13.21951219512195,24.024390243902438,1.8173431734317342,21.390243902439025,0.7831707317073172,David_Guthrie,50,46.88,229.88,11,468,Ashley_Moyer-Gleich,50,47.34,234.36,10,462,Derek_Richardson,21,47.904761904761905,226.52380952380952,10,454,232.0,0.9415,0.6839999999999999,30.5,47.0,1.540983606557377,45.25,1.6375
0022200977,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,POR,0.4705853658536584,0.3606829268292683,14.390243902439025,24.365853658536587,1.693220338983051,24.29268292682927,0.7783902439024393,Brandon_Adair,44,43.95454545454545,223.0909090909091,10,462,John_Goble,49,42.89795918367347,225.14285714285714,10,466,Marat_Kogut,37,50.37837837837838,225.94594594594594,10,467,214.0,0.969,0.7765,33.0,51.5,1.5606060606060606,60.5,1.4769999999999999
0022201006,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,IND,0.4651951219512194,0.36529268292682926,15.048780487804878,26.5609756097561,1.7649918962722853,23.48780487804878,0.7815365853658537,Eric_Lewis,53,49.9811320754717,226.39622641509433,11,468,Dedric_Taylor,52,46.48076923076923,229.48076923076923,10,469,Justin_Van Duyne,49,43.10204081632653,225.53061224489795,11,460,236.0,0.9067500000000001,0.712,28.5,51.75,1.8157894736842106,50.75,1.467
0022201020,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,IND,0.4651951219512194,0.36529268292682926,15.048780487804878,26.5609756097561,1.7649918962722853,23.48780487804878,0.7815365853658537,Brent_Barnaky,50,44.72,227.88,12,464,Suyash_Mehta,35,48.77142857142857,231.82857142857142,11,469,Kevin_Scott,51,46.411764705882355,229.23529411764707,12,467,214.0,0.9067500000000001,0.712,28.5,51.75,1.8157894736842106,50.75,1.467
0022201042,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,DEN,0.4959268292682926,0.36419512195121967,14.902439024390244,27.853658536585368,1.8690671031096564,20.5609756097561,0.7715365853658539,Andy_Nagy,36,44.638888888888886,230.11111111111111,11,459,Aaron_Smith,54,45.53703703703704,229.2962962962963,12,462,Sean_Wright,52,47.76923076923077,228.65384615384616,10,461,219.0,0.9990000000000001,0.663,30.5,54.0,1.7704918032786885,41.5,1.3735000000000002
0022201066,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,MIA,0.4513414634146342,0.32573170731707324,13.75609756097561,23.78048780487805,1.7287234042553192,22.51219512195122,0.808512195121951,John_Butler,41,47.48780487804878,229.4878048780488,13,471,Courtney_Kirkland,51,46.0,224.92156862745097,11,468,Evan_Scott,32,46.6875,230.75,11,462,212.0,0.9576666666666668,0.7253333333333334,24.333333333333332,51.333333333333336,2.1095890410958904,45.333333333333336,1.6486666666666665
0022201122,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,MIL,0.4671463414634146,0.36136585365853663,14.878048780487806,26.170731707317074,1.759016393442623,22.024390243902438,0.7321463414634146,Curtis_Blair,52,45.57692307692308,228.30769230769232,8,457,JB_DeRosa,52,50.69230769230769,232.51923076923077,10,480,Matt_Kallio,27,49.18518518518518,234.1851851851852,10,473,243.0,0.9357500000000001,0.655,30.75,48.75,1.5853658536585367,53.75,1.63075
0022201177,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,MIA,0.4513414634146342,0.32573170731707324,13.75609756097561,23.78048780487805,1.7287234042553192,22.51219512195122,0.808512195121951,Pat_Fraher,48,49.958333333333336,229.02083333333334,7,477,Robert_Hussey,25,47.04,230.04,13,454,Natalie_Sago,48,48.0,228.8125,11,472,223.0,0.9576666666666668,0.7253333333333334,24.333333333333332,51.333333333333336,2.1095890410958904,45.333333333333336,1.6486666666666665
0022201189,DET,0.4634390243902439,0.3571951219512196,15.170731707317072,24.341463414634145,1.6045016077170418,26.048780487804876,0.7613902439024391,BKN,0.49090243902439024,0.37502439024390233,13.853658536585366,25.073170731707318,1.8098591549295775,22.902439024390244,0.8030243902439024,Ashley_Moyer-Gleich,50,47.34,234.36,10,462,Gediminas_Petraitis,53,48.283018867924525,230.56603773584905,10,473,Jenna_Schroeder,26,45.96153846153846,226.15384615384616,7,452,231.0,1.0,0.7973333333333333,25.333333333333332,53.333333333333336,2.1052631578947367,49.0,1.7093333333333334
0022200002,GSW,0.48197560975609766,0.3906829268292682,15.75609756097561,30.48780487804878,1.934984520123839,20.073170731707318,0.7640975609756097,LAL,0.4816585365853659,0.3400731707317073,15.024390243902438,24.878048780487806,1.655844155844156,27.170731707317074,0.7864146341463417,Tony_Brothers,50,48.4,233.7,10,478,Rodney_Mott,41,43.63414634146341,225.26829268292684,11,464,Scott_Twardoski,38,46.026315789473685,230.10526315789474,9,472,232.0,0.8634999999999999,0.67425,30.0,53.5,1.7833333333333334,45.25,1.59775
0022200042,GSW,0.48197560975609766,0.3906829268292682,15.75609756097561,30.48780487804878,1.934984520123839,20.073170731707318,0.7640975609756097,SAC,0.4808292682926828,0.3563414634146342,13.926829268292684,26.609756097560975,1.9106830122591945,24.463414634146343,0.7893170731707317,Kevin_Cutler,46,46.52173913043478,228.30434782608697,10,462,Bill_Kennedy,57,48.29824561403509,230.01754385964912,10,470,CJ_Washington,34,48.76470588235294,231.88235294117646,11,471,255.0,0.9477500000000001,0.724,31.25,56.25,1.8,47.0,1.5130000000000001
